quiz_id,user_id,score,guessed_words,ended_at,created_at,id
c03300f1-b085-4275-ae19-0f4098b05989,6,400,"[{""word"":""10"",""part_of_speech"":""4444""},{""word"":""4"",""part_of_speech"":""4444""},{""word"":""5"",""part_of_speech"":""4444""},{""word"":""6"",""part_of_speech"":""4444""},{""word"":""7"",""part_of_speech"":""4444""},{""word"":""8"",""part_of_speech"":""4444""},{""word"":""9"",""part_of_speech"":""4444""},{""word"":""lamp"",""part_of_speech"":""3333""},{""word"":""window"",""part_of_speech"":""3333""},{""word"":""in"",""part_of_speech"":""2222""},{""word"":""able"",""part_of_speech"":""1111""},{""word"":""putting"",""part_of_speech"":""6666""},{""word"":""getting"",""part_of_speech"":""6666""},{""word"":""donning"",""part_of_speech"":""6666""},{""word"":""making"",""part_of_speech"":""6666""},{""word"":""shedding"",""part_of_speech"":""6666""}]",1773755303824,1773755123835,160
09a4b28e-1a01-4cc4-9c0f-984c35179ea9,6,100,"[{""word"":""middle"",""part_of_speech"":""1111""},{""word"":""first"",""part_of_speech"":""1111""},{""word"":""lower"",""part_of_speech"":""1111""},{""word"":""40"",""part_of_speech"":""4444""},{""word"":""50"",""part_of_speech"":""4444""},{""word"":""20"",""part_of_speech"":""4444""},{""word"":""lives in"",""part_of_speech"":""6666""},{""word"":""with"",""part_of_speech"":""2222""}]",1773755123720,1773755119752,159
3556a812-5f08-4313-9f79-8994aed00d5c,6,200,"[{""word"":""cut"",""part_of_speech"":""6666""},{""word"":""it"",""part_of_speech"":""3333""},{""word"":""they"",""part_of_speech"":""3333""},{""word"":""plans"",""part_of_speech"":""3333""},{""word"":""projects"",""part_of_speech"":""3333""},{""word"":""policy"",""part_of_speech"":""1111""},{""word"":""political"",""part_of_speech"":""1111""},{""word"":""1.5"",""part_of_speech"":""4444""},{""word"":""in"",""part_of_speech"":""2222""}]",1773754905308,1773754887919,158
cf9239ba-57da-4678-bd9f-b3fb3a78ac60,6,100,"[{""word"":""western"",""part_of_speech"":""1111""}]",1773739780043,1773739600420,157
2420e6e0-5e2f-4dab-998c-a50b382c89cf,6,0,[],1773739600310,1773739597960,156
81e320a6-5992-40ee-8331-73d053cae50b,6,0,[],1773739450903,1773739448927,155
5d504405-ea8e-41b9-a007-0b6f17c7f08b,6,0,[],1773739448878,1773739442922,154
2420e6e0-5e2f-4dab-998c-a50b382c89cf,6,100,"[{""word"":""killed"",""part_of_speech"":""6666""},{""word"":""injured"",""part_of_speech"":""6666""},{""word"":""shot"",""part_of_speech"":""6666""},{""word"":""wounded"",""part_of_speech"":""6666""}]",1773739442805,1773739357714,153
5c0112cf-03bd-417d-875d-aabe6573f0b3,1,0,[],1773682905238,1773682899140,152
7d9789bc-7db3-4358-b351-3b3bfb144a94,1,200,"[{""word"":""on"",""part_of_speech"":""2222""},{""word"":""school"",""part_of_speech"":""6666""},{""word"":""head"",""part_of_speech"":""6666""},{""word"":""former"",""part_of_speech"":""6666""},{""word"":""other"",""part_of_speech"":""6666""},{""word"":""fellow"",""part_of_speech"":""6666""},{""word"":""new"",""part_of_speech"":""6666""},{""word"":""old"",""part_of_speech"":""6666""},{""word"":""young"",""part_of_speech"":""6666""},{""word"":""friendly"",""part_of_speech"":""6666""},{""word"":""40"",""part_of_speech"":""4444""},{""word"":""car"",""part_of_speech"":""3333""},{""word"":""students"",""part_of_speech"":""3333""},{""word"":""pupils"",""part_of_speech"":""3333""},{""word"":""pranksters"",""part_of_speech"":""3333""},{""word"":""kids"",""part_of_speech"":""3333""},{""word"":""children"",""part_of_speech"":""3333""},{""word"":""teenagers"",""part_of_speech"":""3333""},{""word"":""former"",""part_of_speech"":""1111""},{""word"":""male"",""part_of_speech"":""1111""},{""word"":""female"",""part_of_speech"":""1111""},{""word"":""young"",""part_of_speech"":""1111""},{""word"":""popular"",""part_of_speech"":""1111""}]",1773621966376,1773621786259,151
cbb4cf7a-94ba-4c8f-bb89-af09ad9ff4ff,1,0,[],1773621719659,1773621714706,150
002fda55-233c-43c8-8e26-44f4984bafd7,1,0,[],1773621643376,1773621639033,149
84ea66c3-2e33-48e2-9a8b-3fbbaebf7dcc,1,0,[],1773621638990,1773621637786,148
511b9a9f-712c-43a5-bbc2-71ee3dcf4913,2,600,"[{""word"":""human"",""part_of_speech"":""1111""},{""word"":""in"",""part_of_speech"":""2222""},{""word"":""stated"",""part_of_speech"":""6666""},{""word"":""added"",""part_of_speech"":""6666""},{""word"":""britain"",""part_of_speech"":""5555""},{""word"":""conviction"",""part_of_speech"":""3333""},{""word"":""2008"",""part_of_speech"":""4444""}]",1773618414369,1773618384726,147
2420e6e0-5e2f-4dab-998c-a50b382c89cf,2,0,[],1773618384687,1773618383944,146
c03300f1-b085-4275-ae19-0f4098b05989,2,0,[],1773618383906,1773618382810,145
96a3dab8-d132-4da3-a76a-1ac6f2459208,2,0,[],1773618382774,1773618381815,144
2420e6e0-5e2f-4dab-998c-a50b382c89cf,2,0,[],1773618381775,1773618380364,143
c949ebe3-4236-4232-8b7f-6aaa404dde43,2,0,[],1773618380328,1773618379223,142
cf9239ba-57da-4678-bd9f-b3fb3a78ac60,2,0,[],1773618379181,1773618378222,141
cbb4cf7a-94ba-4c8f-bb89-af09ad9ff4ff,2,0,[],1773618378183,1773618377143,140
96a3dab8-d132-4da3-a76a-1ac6f2459208,2,0,[],1773618377101,1773618376041,139
2420e6e0-5e2f-4dab-998c-a50b382c89cf,2,0,[],1773618376004,1773618375145,138
639747b9-eede-42c2-ae07-76c1976dc770,2,0,[],1773618375106,1773618374229,137
cf9239ba-57da-4678-bd9f-b3fb3a78ac60,2,0,[],1773618374189,1773618373328,136
612ccc23-eb6b-4f0d-9fa1-b5aaaf5fc8b2,2,0,[],1773618373290,1773618372411,135
1280ed20-2028-4c01-a6f3-0937a817adcd,2,0,[],1773618372375,1773618371584,134
f71464ff-4f28-4ff0-a124-8048ce77f6c7,2,0,[],1773618371549,1773618370599,133
612ccc23-eb6b-4f0d-9fa1-b5aaaf5fc8b2,2,0,[],1773618370560,1773618369622,132
1280ed20-2028-4c01-a6f3-0937a817adcd,2,0,[],1773618369580,1773618368739,131
0dabae83-9f6b-4103-8a6f-e1782f088964,2,0,[],1773618368701,1773618367872,130
aacb0878-720a-4780-9606-aed58b729b2e,2,0,[],1773618367835,1773618367093,129
09a4b28e-1a01-4cc4-9c0f-984c35179ea9,2,0,[],1773618367054,1773618366208,128
0dabae83-9f6b-4103-8a6f-e1782f088964,2,0,[],1773618366170,1773618365255,127
09a4b28e-1a01-4cc4-9c0f-984c35179ea9,2,0,[],1773618365220,1773618364125,126
f71464ff-4f28-4ff0-a124-8048ce77f6c7,2,0,[],1773618364090,1773618362747,125
5d504405-ea8e-41b9-a007-0b6f17c7f08b,2,0,[],1773618362707,1773618361662,124
aacb0878-720a-4780-9606-aed58b729b2e,2,0,[],1773618361626,1773618360751,123
5d504405-ea8e-41b9-a007-0b6f17c7f08b,2,0,[],1773618360711,1773618359413,122
96a3dab8-d132-4da3-a76a-1ac6f2459208,2,0,[],1773618359379,1773618358686,121
3556a812-5f08-4313-9f79-8994aed00d5c,2,0,[],1773618358648,1773618357723,120
81e320a6-5992-40ee-8331-73d053cae50b,2,0,[],1773618357683,1773618356624,119
a2867a06-52cf-4d38-b4fb-687de99145af,2,0,[],1773618356584,1773618355640,118
09a4b28e-1a01-4cc4-9c0f-984c35179ea9,2,0,[],1773618355603,1773618354064,117
5d504405-ea8e-41b9-a007-0b6f17c7f08b,2,0,[],1773618354025,1773618352911,116
29dba124-7a7b-4bd9-b63c-17e037395c98,2,0,[],1773618352872,1773618350367,115
1280ed20-2028-4c01-a6f3-0937a817adcd,2,0,[],1773618350328,1773618349372,114
aacb0878-720a-4780-9606-aed58b729b2e,2,0,[],1773618349329,1773618348389,113
c949ebe3-4236-4232-8b7f-6aaa404dde43,2,0,[],1773618348348,1773618347341,112
2420e6e0-5e2f-4dab-998c-a50b382c89cf,2,0,[],1773618347299,1773618346357,111
5d504405-ea8e-41b9-a007-0b6f17c7f08b,2,0,[],1773618346317,1773618345542,110
7ca06908-1bd4-4410-a6de-6fa6cbbc8864,2,0,[],1773618345503,1773618344460,109
2420e6e0-5e2f-4dab-998c-a50b382c89cf,2,0,[],1773618344421,1773618343061,108
5c254d36-a41b-4e9d-aa20-e314bb93afb2,2,0,[],1773618343027,1773618342294,107
7d9789bc-7db3-4358-b351-3b3bfb144a94,2,0,[],1773618342255,1773618341284,106
1280ed20-2028-4c01-a6f3-0937a817adcd,2,0,[],1773618341243,1773618340236,105
35af395e-5574-4255-bc95-b52fddd32556,2,0,[],1773618340195,1773618339397,104
a82dddae-3233-4e1e-852b-39f835cc9f29,2,0,[],1773618339360,1773618338730,103
96a3dab8-d132-4da3-a76a-1ac6f2459208,2,0,[],1773618338694,1773618337846,102
84ea66c3-2e33-48e2-9a8b-3fbbaebf7dcc,2,0,[],1773618337813,1773618336850,101
5c254d36-a41b-4e9d-aa20-e314bb93afb2,2,0,[],1773618336815,1773618336485,100
96a3dab8-d132-4da3-a76a-1ac6f2459208,2,0,[],1773618335002,1773618334255,99
f71464ff-4f28-4ff0-a124-8048ce77f6c7,2,0,[],1773618334219,1773618333376,98
c949ebe3-4236-4232-8b7f-6aaa404dde43,2,0,[],1773618333338,1773618331412,97
96a3dab8-d132-4da3-a76a-1ac6f2459208,2,0,[],1773618330783,1773618329766,96
1280ed20-2028-4c01-a6f3-0937a817adcd,2,0,[],1773618329728,1773618328906,95
5c0112cf-03bd-417d-875d-aabe6573f0b3,2,0,[],1773618328865,1773618328033,94
35af395e-5574-4255-bc95-b52fddd32556,2,0,[],1773618327995,1773618326991,93
511b9a9f-712c-43a5-bbc2-71ee3dcf4913,2,0,[],1773618326952,1773618325940,92
09a4b28e-1a01-4cc4-9c0f-984c35179ea9,2,0,[],1773618325901,1773618324872,91
cf9239ba-57da-4678-bd9f-b3fb3a78ac60,2,0,[],1773618324834,1773618324011,90
2420e6e0-5e2f-4dab-998c-a50b382c89cf,2,0,[],1773618323970,1773618320675,89
29dba124-7a7b-4bd9-b63c-17e037395c98,2,0,[],1773618320642,1773618320032,88
c03300f1-b085-4275-ae19-0f4098b05989,2,0,[],1773618320000,1773618319322,87
5d504405-ea8e-41b9-a007-0b6f17c7f08b,2,0,[],1773618319279,1773618318452,86
cbb4cf7a-94ba-4c8f-bb89-af09ad9ff4ff,2,0,[],1773618318413,1773618317671,85
81e320a6-5992-40ee-8331-73d053cae50b,2,0,[],1773618317631,1773618316797,84
09a4b28e-1a01-4cc4-9c0f-984c35179ea9,2,0,[],1773618316763,1773618315530,83
a82dddae-3233-4e1e-852b-39f835cc9f29,2,0,[],1773618315492,1773618314687,82
cf9239ba-57da-4678-bd9f-b3fb3a78ac60,2,0,[],1773618314651,1773618313866,81
cbb4cf7a-94ba-4c8f-bb89-af09ad9ff4ff,2,0,[],1773618313834,1773618313163,80
a82dddae-3233-4e1e-852b-39f835cc9f29,2,0,[],1773618313131,1773618312553,79
09a4b28e-1a01-4cc4-9c0f-984c35179ea9,2,0,[],1773618312521,1773618310921,78
35af395e-5574-4255-bc95-b52fddd32556,2,0,[],1773618310876,1773618310008,77
55a16b5a-a157-42cd-b72f-4d517108b3f8,2,0,[],1773618309974,1773618309379,76
e245a91a-121b-4c59-875c-cd2b5eddfc44,2,0,[],1773618309343,1773618308923,75
1280ed20-2028-4c01-a6f3-0937a817adcd,2,0,[],1773618308879,1773618308285,74
5c254d36-a41b-4e9d-aa20-e314bb93afb2,2,0,[],1773618308245,1773618307279,73
5c0112cf-03bd-417d-875d-aabe6573f0b3,2,0,[],1773618307247,1773618306571,72
c03300f1-b085-4275-ae19-0f4098b05989,2,0,[],1773618306530,1773618305731,71
e245a91a-121b-4c59-875c-cd2b5eddfc44,2,0,[],1773618305702,1773618305124,70
cbb4cf7a-94ba-4c8f-bb89-af09ad9ff4ff,2,0,[],1773618305081,1773618304485,69
fdf8ee2a-a840-4496-b0b7-afff2dbed0b1,2,0,[],1773618304449,1773618303806,68
cbb4cf7a-94ba-4c8f-bb89-af09ad9ff4ff,2,0,[],1773618303770,1773618303092,67
c949ebe3-4236-4232-8b7f-6aaa404dde43,2,0,[],1773618303052,1773618302021,66
0dabae83-9f6b-4103-8a6f-e1782f088964,2,0,[],1773618301988,1773618301518,65
c03300f1-b085-4275-ae19-0f4098b05989,2,0,[],1773618301485,1773618300575,64
c949ebe3-4236-4232-8b7f-6aaa404dde43,2,0,[],1773618300540,1773618300100,63
7ca06908-1bd4-4410-a6de-6fa6cbbc8864,2,0,[],1773618300060,1773618299610,62
55a16b5a-a157-42cd-b72f-4d517108b3f8,2,0,[],1773618299574,1773618299082,61
a82dddae-3233-4e1e-852b-39f835cc9f29,2,0,[],1773618299044,1773618298477,60
fdf8ee2a-a840-4496-b0b7-afff2dbed0b1,2,0,[],1773618298444,1773618297931,59
a2867a06-52cf-4d38-b4fb-687de99145af,2,0,[],1773618297895,1773618297406,58
fdf8ee2a-a840-4496-b0b7-afff2dbed0b1,2,0,[],1773618297365,1773618296969,57
c949ebe3-4236-4232-8b7f-6aaa404dde43,2,0,[],1773618296928,1773618295717,56
cf9239ba-57da-4678-bd9f-b3fb3a78ac60,2,0,[],1773618295681,1773618295198,55
f71464ff-4f28-4ff0-a124-8048ce77f6c7,2,0,[],1773618295165,1773618294581,54
7d9789bc-7db3-4358-b351-3b3bfb144a94,2,0,[],1773618294549,1773618294040,53
639747b9-eede-42c2-ae07-76c1976dc770,2,0,[],1773618294012,1773618293531,52
0dabae83-9f6b-4103-8a6f-e1782f088964,2,0,[],1773618293498,1773618293111,51
35af395e-5574-4255-bc95-b52fddd32556,2,0,[],1773618293072,1773618292691,50
cbb4cf7a-94ba-4c8f-bb89-af09ad9ff4ff,2,0,[],1773618292655,1773618292255,49
1280ed20-2028-4c01-a6f3-0937a817adcd,2,0,[],1773618292219,1773618291727,48
cbb4cf7a-94ba-4c8f-bb89-af09ad9ff4ff,2,0,[],1773618291688,1773618290502,47
c949ebe3-4236-4232-8b7f-6aaa404dde43,2,0,[],1773618290470,1773618290102,46
84ea66c3-2e33-48e2-9a8b-3fbbaebf7dcc,2,0,[],1773618290061,1773618289709,45
81e320a6-5992-40ee-8331-73d053cae50b,2,0,[],1773618289677,1773618289366,44
0dabae83-9f6b-4103-8a6f-e1782f088964,2,0,[],1773618289324,1773618288983,43
81e320a6-5992-40ee-8331-73d053cae50b,2,0,[],1773618288951,1773618288579,42
5c0112cf-03bd-417d-875d-aabe6573f0b3,2,0,[],1773618288545,1773618288234,41
96a3dab8-d132-4da3-a76a-1ac6f2459208,2,0,[],1773618288193,1773618287869,40
c03300f1-b085-4275-ae19-0f4098b05989,2,0,[],1773618287836,1773618287531,39
55a16b5a-a157-42cd-b72f-4d517108b3f8,2,0,[],1773618287499,1773618287130,38
81e320a6-5992-40ee-8331-73d053cae50b,2,0,[],1773618287097,1773618286817,37
29dba124-7a7b-4bd9-b63c-17e037395c98,2,0,[],1773618286780,1773618286458,36
81e320a6-5992-40ee-8331-73d053cae50b,2,0,[],1773618286428,1773618286170,35
3556a812-5f08-4313-9f79-8994aed00d5c,2,0,[],1773618286129,1773618285850,34
55a16b5a-a157-42cd-b72f-4d517108b3f8,2,0,[],1773618285819,1773618285547,33
cbb4cf7a-94ba-4c8f-bb89-af09ad9ff4ff,2,0,[],1773618285512,1773618285268,32
e245a91a-121b-4c59-875c-cd2b5eddfc44,2,0,[],1773618285232,1773618284971,31
1280ed20-2028-4c01-a6f3-0937a817adcd,2,0,[],1773618284931,1773618284630,30
002fda55-233c-43c8-8e26-44f4984bafd7,2,0,[],1773618284598,1773618284228,29
aacb0878-720a-4780-9606-aed58b729b2e,2,0,[],1773618284187,1773618283868,28
2420e6e0-5e2f-4dab-998c-a50b382c89cf,2,0,[],1773618283834,1773618282878,27
fdf8ee2a-a840-4496-b0b7-afff2dbed0b1,2,0,[],1773618282839,1773618282308,26
2420e6e0-5e2f-4dab-998c-a50b382c89cf,2,0,[],1773618282271,1773618281282,25
84ea66c3-2e33-48e2-9a8b-3fbbaebf7dcc,2,0,[],1773618281188,1773618275473,24
29dba124-7a7b-4bd9-b63c-17e037395c98,2,500,"[{""word"":""her"",""part_of_speech"":""2222""},{""word"":""years"",""part_of_speech"":""3333""},{""word"":""year"",""part_of_speech"":""3333""},{""word"":""2000"",""part_of_speech"":""4444""},{""word"":""2025"",""part_of_speech"":""4444""},{""word"":""2024"",""part_of_speech"":""4444""},{""word"":""2023"",""part_of_speech"":""4444""},{""word"":""uk"",""part_of_speech"":""1111""},{""word"":""british"",""part_of_speech"":""1111""},{""word"":""come"",""part_of_speech"":""1111""},{""word"":""mp"",""part_of_speech"":""5555""},{""word"":""mpp"",""part_of_speech"":""5555""},{""word"":""m"",""part_of_speech"":""5555""},{""word"":""m.p.p"",""part_of_speech"":""5555""},{""word"":""mopp"",""part_of_speech"":""5555""},{""word"":""mopep"",""part_of_speech"":""5555""},{""word"":""mopap"",""part_of_speech"":""5555""}]",1773618084615,1773617904978,23
612ccc23-eb6b-4f0d-9fa1-b5aaaf5fc8b2,2,0,[],1773617904938,1773617895836,22
3556a812-5f08-4313-9f79-8994aed00d5c,2,0,[],1773617895735,1773617879415,21
639747b9-eede-42c2-ae07-76c1976dc770,1,0,[],1773613902321,1773613899010,20
511b9a9f-712c-43a5-bbc2-71ee3dcf4913,1,0,[],1773613898963,1773613898633,19
5c254d36-a41b-4e9d-aa20-e314bb93afb2,1,0,[],1773613898585,1773613898266,18
1280ed20-2028-4c01-a6f3-0937a817adcd,1,0,[],1773613898218,1773613897750,17
5c0112cf-03bd-417d-875d-aabe6573f0b3,1,0,[],1773613897704,1773613897486,16
96a3dab8-d132-4da3-a76a-1ac6f2459208,1,0,[],1773613897435,1773613897114,15
81e320a6-5992-40ee-8331-73d053cae50b,1,0,[],1773613897065,1773613896694,14
c03300f1-b085-4275-ae19-0f4098b05989,1,0,[],1773613896647,1773613896233,13
09a4b28e-1a01-4cc4-9c0f-984c35179ea9,1,0,[],1773613896181,1773613895550,12
5c0112cf-03bd-417d-875d-aabe6573f0b3,1,0,[],1773613895506,1773613894361,11
a82dddae-3233-4e1e-852b-39f835cc9f29,1,0,[],1773613894313,1773613893970,10
002fda55-233c-43c8-8e26-44f4984bafd7,1,0,[],1773613893922,1773613893491,9
0dabae83-9f6b-4103-8a6f-e1782f088964,1,0,[],1773613893443,1773613893010,8
639747b9-eede-42c2-ae07-76c1976dc770,1,0,[],1773613892964,1773613892191,7
a2867a06-52cf-4d38-b4fb-687de99145af,1,0,[],1773613892156,1773613885295,6
cf9239ba-57da-4678-bd9f-b3fb3a78ac60,1,0,[],1773607102604,1773606748431,5
fdf8ee2a-a840-4496-b0b7-afff2dbed0b1,1,0,[],1773604355916,1773604354046,4
35af395e-5574-4255-bc95-b52fddd32556,1,400,"[{""word"":""brazil"",""part_of_speech"":""5555""},{""word"":""called"",""part_of_speech"":""6666""},{""word"":""in"",""part_of_speech"":""2222""},{""word"":""before"",""part_of_speech"":""2222""},{""word"":""during"",""part_of_speech"":""2222""},{""word"":""after"",""part_of_speech"":""2222""},{""word"":""many"",""part_of_speech"":""4444""},{""word"":""most"",""part_of_speech"":""4444""},{""word"":""all"",""part_of_speech"":""4444""},{""word"":""4"",""part_of_speech"":""4444""},{""word"":""3"",""part_of_speech"":""4444""},{""word"":""2"",""part_of_speech"":""4444""},{""word"":""1"",""part_of_speech"":""4444""},{""word"":""5"",""part_of_speech"":""4444""},{""word"":""6"",""part_of_speech"":""4444""},{""word"":""7"",""part_of_speech"":""4444""},{""word"":""11"",""part_of_speech"":""4444""},{""word"":""12"",""part_of_speech"":""4444""},{""word"":""four"",""part_of_speech"":""4444""},{""word"":""five"",""part_of_speech"":""4444""},{""word"":""si"",""part_of_speech"":""4444""},{""word"":""seven"",""part_of_speech"":""4444""},{""word"":""eight"",""part_of_speech"":""4444""},{""word"":""nine"",""part_of_speech"":""4444""},{""word"":""ten"",""part_of_speech"":""4444""},{""word"":""19"",""part_of_speech"":""4444""},{""word"":""20"",""part_of_speech"":""4444""},{""word"":""aides"",""part_of_speech"":""3333""},{""word"":""aids"",""part_of_speech"":""3333""},{""word"":""personnel"",""part_of_speech"":""3333""},{""word"":""staff"",""part_of_speech"":""3333""},{""word"":""cabinet"",""part_of_speech"":""3333""},{""word"":""senior"",""part_of_speech"":""1111""}]",1773604315871,1773604212208,3
35af395e-5574-4255-bc95-b52fddd32556,1,400,"[{""word"":""audes"",""part_of_speech"":""3333""},{""word"":""aides"",""part_of_speech"":""3333""},{""word"":""assistants"",""part_of_speech"":""3333""},{""word"":""ministers"",""part_of_speech"":""3333""},{""word"":""secretaries"",""part_of_speech"":""3333""},{""word"":""cabinet"",""part_of_speech"":""3333""},{""word"":""team"",""part_of_speech"":""3333""},{""word"":""during"",""part_of_speech"":""2222""},{""word"":""after"",""part_of_speech"":""2222""},{""word"":""befire"",""part_of_speech"":""2222""},{""word"":""before"",""part_of_speech"":""2222""},{""word"":""called"",""part_of_speech"":""6666""},{""word"":""lula"",""part_of_speech"":""5555""},{""word"":""brazil"",""part_of_speech"":""5555""},{""word"":""senior"",""part_of_speech"":""1111""}]",1773601006807,1773600826545,2
55a16b5a-a157-42cd-b72f-4d517108b3f8,1,0,[],1773600657966,1773600649962,1